도시,구,동,위도,경도
대구광역시,달서구,월암동,35.8317374,128.4956471
대구광역시,달서구,월암동,35.8317374,128.4956471
대구광역시,달서구,월암동,35.8244051,128.5207738
대구광역시,달서구,월암동,35.8244051,128.5207738
대구광역시,달서구,월암동,35.8244051,128.5207738
대구광역시,달서구,송현2동,35.8270339,128.5447697
대구광역시,달서구,송현2동,35.8270339,128.5447697
대구광역시,달서구,송현2동,35.8270339,128.5447697
대구광역시,달서구,죽전동,35.8567124,128.5366062
대구광역시,달서구,죽전동,35.8567124,128.5366062
대구광역시,달서구,죽전동,35.8567124,128.5366062
대구광역시,달서구,죽전동,35.8567124,128.5366062
대구광역시,달서구,두류3동,35.8548387,128.557981
대구광역시,달서구,두류3동,35.8548387,128.557981
대구광역시,달서구,"두류1,2동",35.857945,128.5720338
대구광역시,달서구,"두류1,2동",35.857945,128.5720338
대구광역시,달서구,"두류1,2동",35.8553021,128.5732331
대구광역시,달서구,"두류1,2동",35.8553021,128.5732331
대구광역시,달서구,"두류1,2동",35.8553021,128.5732331
대구광역시,달서구,"두류1,2동",35.8553021,128.5732331
대구광역시,동구,신암동,35.886807,128.636074
대구광역시,동구,검사동,35.888123,128.651215
대구광역시,동구,검사동,35.888123,128.651215
대구광역시,동구,신암동,35.881455,128.61675
대구광역시,동구,신천동,35.876082,128.629233
대구광역시,동구,신암동,35.883835,128.625462
대구광역시,동구,율하동,35.912633,128.686217
대구광역시,동구,신기동,35.912633,128.686217
대구광역시,동구,검사동,35.887756,128.650791
대구광역시,동구,신암동,35.886042,128.634208
