주소,동,위도,경도
대구광역시 달서구송현동 1029-1,송현동 1029-1,35.82665833,128.5432028
대구광역시 달서구송현동 614-3,송현동 614-3,35.82910833,128.5491333
대구광역시 달서구본동 1103-2,본동 1103-2,35.83455556,128.5391583
대구광역시 달서구본동 942-1,본동 942-1,35.83421111,128.5357028
대구광역시 달서구본동 866-1,본동 866-1,35.83493889,128.5412806
대구광역시 달서구죽전동 367,죽전동 367,35.85806667,128.536325
대구광역시 달서구대곡동 406,대곡동 406,35.80705556,128.5251472
대구광역시 달서구두류동 85-14,두류동 85-14,35.85910833,128.5667111
대구광역시 달서구용산동 968,용산동 968,35.85865556,128.5253139
대구광역시 달서구용산동 968,용산동 968,35.85886944,128.5253694
대구광역시 달서구이곡동 1304-1,이곡동 1304-1,35.85522222,128.5111806
대구광역시 달서구이곡동 1000-337,이곡동 1000-337,35.84977222,128.5083583
대구광역시 달서구상인동 1509,상인동 1509,35.8182134,128.5402636
대구광역시 달서구상인동 1429,상인동 1429,35.81481944,128.5365806
대구광역시 달서구상인동 1472-1,상인동 1472-1,35.81185278,128.5380361
대구광역시 달서구상인동 1452-3,상인동 1452-3,35.81240556,128.5349139
대구광역시 달서구두류동 1211-20,두류동 1211-20,35.85821111,128.5698
대구광역시 달서구송현동 1941-2,송현동 1941-2,35.82718611,128.5510667
대구광역시 달서구본리동 1210-18,본리동 1210-18,35.83958611,128.5301917
대구광역시 달서구용산동 867-6,용산동 867-6,35.85633056,128.5319361
대구광역시 달서구용산동 869-23,용산동 869-23,35.85566111,128.5323806
대구광역시 달서구송현동 131-6,송현동 131-6,35.8342996,128.5539426
대구광역시 달서구성당동 643-3,성당동 643-3,35.84321667,128.5538556
대구광역시 달서구성당동 384-3,성당동 384-3,35.84045,128.5549111
대구광역시 달서구성당동 456-3,성당동 456-3,35.84096944,128.5560556
대구광역시 달서구성당동 829-5,성당동 829-5,35.83788333,128.5531556
대구광역시 달서구성당동 318,성당동 318,35.839109,128.555077
대구광역시 달서구두류동 117-10,두류동 117-10,35.856403,128.562733
대구광역시 달서구두류동 1231-7,두류동 1231-7,35.85718056,128.5734194
대구광역시 달서구두류동 88-8,두류동 88-8,35.85951389,128.5647778
대구광역시 달서구두류동 475-5,두류동 475-5,35.85512222,128.5581667
대구광역시 달서구두류동 494-17,두류동 494-17,35.85566111,128.5519556
대구광역시 달서구두류동 613-1,두류동 613-1,35.85426111,128.5529444
대구광역시 달서구본리동 333-1,본리동 333-1,35.83928333,128.5394361
대구광역시 달서구감삼동 162-12,감삼동 162-12,35.849034,128.541216
대구광역시 달서구감삼동 114-1,감삼동 114-1,35.85268333,128.5461889
대구광역시 달서구죽전동 265-4,죽전동 265-4,35.85200556,128.5363028
대구광역시 달서구장기동 815-6,장기동 815-6,35.84346944,128.5282917
대구광역시 달서구장기동 528,장기동 528,35.845175,128.5307028
대구광역시 달서구용산동 898-26,용산동 898-26,35.852544,128.533738
대구광역시 달서구용산동 927-8,용산동 927-8,35.857931,128.525689
대구광역시 달서구용산동 996,용산동 996,35.85332222,128.5237361
대구광역시 달서구용산동 510-6,용산동 510-6,35.86234722,128.5215917
대구광역시 달서구용산동 510-1,용산동 510-1,35.86251667,128.5206472
대구광역시 달서구용산동 515-3,용산동 515-3,35.86093611,128.5202139
대구광역시 달서구용산동 507-2,용산동 507-2,35.85936667,128.5241694
대구광역시 달서구용산동 580-4,용산동 580-4,35.85916944,128.5221806
대구광역시 달서구용산동 421-18,용산동 421-18,35.853575,128.5215361
대구광역시 달서구용산동 455-6,용산동 455-6,35.8559,128.5220028
대구광역시 달서구이곡동 1351-15,이곡동 1351-15,35.8602009,128.5139907
대구광역시 달서구이곡동 125,이곡동 125,35.85629,128.509995
대구광역시 달서구이곡동 578-3,이곡동 578-3,35.8526,128.5049389
대구광역시 달서구호산동 333-3,호산동 333-3,35.85287222,128.4798167
대구광역시 달서구호산동 371-13,호산동 371-13,35.8506726,128.4826921
대구광역시 달서구호산동 389-9,호산동 389-9,35.85006389,128.4837611
대구광역시 달서구신당동 1782-7,신당동 1782-7,35.85621944,128.4956389
대구광역시 달서구신당동 498,신당동 498,35.85768333,128.4976278
대구광역시 달서구파호동 82-25,파호동 82-25,35.85251667,128.4775389
대구광역시 달서구월성동 1329,월성동 1329,35.82131111,128.5271472
대구광역시 달서구대천동 492-2,대천동 492-2,35.816925,128.5213028
대구광역시 달서구월성동 1369-2,월성동 1369-2,35.81949722,128.5253361
대구광역시 달서구월성동 1341-3,월성동 1341-3,35.82238889,128.5247361
대구광역시 달서구월성동 1451,월성동 1451,35.822596,128.523116
대구광역시 달서구월성동 1220,월성동 1220,35.82338,128.527693
대구광역시 달서구진천동 230-6,진천동 230-6,35.8151868,128.5286012
대구광역시 달서구진천동 91-18,진천동 91-18,35.815471,128.527223
대구광역시 달서구진천동 317,진천동 317,35.80951944,128.5256583
대구광역시 달서구진천동 251-1,진천동 251-1,35.81219722,128.5261361
대구광역시 달서구진천동 702-5,진천동 702-5,35.81010278,128.5205833
대구광역시 달서구진천동 682-1,진천동 682-1,35.81213056,128.52075
대구광역시 달서구진천동 562-2,진천동 562-2,35.81676667,128.5249583
대구광역시 달서구유천동 597,유천동 597,35.81590278,128.5193167
대구광역시 달서구진천동 469-3,진천동 469-3,35.80908056,128.5215167
대구광역시 달서구상인동 1529-11,상인동 1529-11,35.81370556,128.5458361
대구광역시 달서구상인동 1510,상인동 1510,35.81812778,128.5393583
대구광역시 달서구상인동 1464-8,상인동 1464-8,35.81018056,128.5365472
대구광역시 달서구상인동 1433-7,상인동 1433-7,35.81501944,128.535725
대구광역시 달서구상인동 364-3,상인동 364-3,35.81320556,128.5332139
대구광역시 달서구상인동 1332-319,상인동 1332-319,35.80857222,128.5438361
대구광역시 달서구상인동 583-15,상인동 583-15,35.81618333,128.5373917
대구광역시 달서구상인동 1427-7,상인동 1427-7,35.81371111,128.536925
대구광역시 달서구상인동 1444,상인동 1444,35.81459444,128.5344806
대구광역시 달서구상인동 1436-1,상인동 1436-1,35.816075,128.5344028
대구광역시 달서구상인동 561-29,상인동 561-29,35.814675,128.5392917
대구광역시 달서구상인동 1592,상인동 1592,35.80728611,128.5580333
대구광역시 달서구상인동 1582-14,상인동 1582-14,35.8088245,128.5517574
대구광역시 달서구도원동 1441-1,도원동 1441-1,35.80610556,128.5328694
대구광역시 달서구도원동 1453,도원동 1453,35.8047549,128.5449955
대구광역시 달서구송현동 205-12,송현동 205-12,35.83203611,128.5535889
대구광역시 달서구송현동 575-5,송현동 575-5,35.83014722,128.5472694
대구광역시 달서구송현동 85-3,송현동 85-3,35.83505278,128.5506889
대구광역시 달서구송현동 627-4,송현동 627-4,35.82835278,128.5485139
대구광역시 달서구본동 881,본동 881,35.83508611,128.5359583
대구광역시 달서구진천동 809-73,진천동 809-73,35.808211,128.520303
대구광역시 달서구진천동 809-73,진천동 809-73,35.807904,128.520338
대구광역시 달서구이곡1동 1304-6,이곡1동 1304-6,35.85701111,128.5148472
대구광역시 달서구이곡1동 1304-6,이곡1동 1304-6,35.85701111,128.5148472
대구광역시 달서구이곡동 1301-2,이곡동 1301-2,35.8544,128.5146806
대구광역시 달서구두류동 812-1,두류동 812-1,35.85267222,128.5729
대구광역시 달서구두류동 486-2,두류동 486-2,35.85418056,128.5539778
대구광역시 달서구본리동 407-1,본리동 407-1,35.83863889,128.5339361
대구광역시 달서구용산1동 948,용산1동 948,35.85597778,128.5257917
대구광역시 달서구이곡1동 1231-5,이곡1동 1231-5,35.85716667,128.5100472
대구광역시 달서구이곡2동 1191-2,이곡2동 1191-2,35.85734722,128.4999722
대구광역시 달서구신당동 357-57,신당동 357-57,35.8484,128.4791167
대구광역시 달서구신당동 1842-7,신당동 1842-7,35.85355833,128.4953722
대구광역시 달서구송현동 116-1,송현동 116-1,35.83438333,128.5509778
대구광역시 달서구월성1동 1463,월성1동 1463,35.82292222,128.5207694
대구광역시 달서구월성1동 1225-1,월성1동 1225-1,35.82305833,128.5284361
대구광역시 달서구월성1동 1541-1,월성1동 1541-1,35.820575,128.5251806
대구광역시 달서구진천동 49-15,진천동 49-15,35.81677778,128.530525
대구광역시 달서구진천동 49-17,진천동 49-17,35.81694722,128.5297694
대구광역시 달서구유천동 42,유천동 42,35.81801667,128.5144056
대구광역시 달서구유천동 42,유천동 42,35.81616389,128.5170611
대구광역시 달서구진천동 683-1,진천동 683-1,35.81201111,128.5202056
대구광역시 달서구진천동 253-32,진천동 253-32,35.81092222,128.5268028
대구광역시 달서구진천동 602,진천동 602,35.81648611,128.5206472
대구광역시 달서구상인1동 1-32,상인1동 1-32,35.82438889,128.5361917
대구광역시 달서구상인1동 112-3,상인1동 112-3,35.82133611,128.5326028
대구광역시 달서구도원동 1461,도원동 1461,35.80294167,128.5359806
대구광역시 달서구본동 275-3,본동 275-3,35.83384722,128.5466361
대구광역시 달서구신당동 1838-4,신당동 1838-4,35.85273889,128.4950611
대구광역시 달서구신당동 1821-12,신당동 1821-12,35.85264444,128.4924944
대구광역시 달서구신당동 1804-10,신당동 1804-10,35.85504444,128.4950833
대구광역시 달서구신당동 1793-1,신당동 1793-1,35.85504167,128.4925944
대구광역시 달서구신당동 1831,신당동 1831,35.85200278,128.4928833
대구광역시 달서구신당동 1729-11,신당동 1729-11,35.857125,128.4948167
대구광역시 달서구신당동 1721-7,신당동 1721-7,35.85701667,128.4933389
대구광역시 달서구신당동 1700,신당동 1700,35.858875,128.4925944
대구광역시 달서구신당동 1723-17,신당동 1723-17,35.85575833,128.4940722
대구광역시 달서구신당동 1793-15,신당동 1793-15,35.854075,128.4932833
대구광역시 달서구신당동 1825-16,신당동 1825-16,35.85334444,128.4932278
대구광역시 달서구신당동 1833,신당동 1833,35.85210833,128.49435
대구광역시 달서구성당동 499-14,성당동 499-14,35.84104722,128.5517889
대구광역시 달서구성당동 560-4,성당동 560-4,35.842775,128.5501111
대구광역시 달서구두류동 782-2,두류동 782-2,35.85476111,128.5702667
대구광역시 달서구감삼동 187-28,감삼동 187-28,35.84725556,128.5411028
대구광역시 달서구이곡동 1000-115,이곡동 1000-115,35.84939167,128.5114583
대구광역시 달서구이곡동 775-5,이곡동 775-5,35.85067778,128.5099917
대구광역시 달서구성당동 464-5,성당동 464-5,35.84203611,128.5542778
,,35.84974722,128.4748167
,,35.84977778,128.4795167
대구광역시 달서구상인동 1421-22,상인동 1421-22,35.81254444,128.5369472
대구광역시 달서구상인동 1421-22,상인동 1421-22,35.81242222,128.5376139
대구광역시 달서구송현동 1906-33,송현동 1906-33,35.829024,128.5462018
대구광역시 달서구용산동 396-5,용산동 396-5,35.85889444,128.5239806
대구광역시 달서구용산동 396-5,용산동 396-5,35.85861944,128.5238917
대구광역시 달서구상인2동 583-157,상인2동 583-157,35.81608333,128.5384694
대구광역시 달서구상인2동 583-110,상인2동 583-110,35.81586944,128.5381583
대구광역시 달서구송현2동 1907-27,송현2동 1907-27,35.82761389,128.545125
대구광역시 달서구대곡동 40,대곡동 40,35.80848889,128.5127389
대구광역시 달서구감삼동 152-9,감삼동 152-9,35.84937778,128.5423
대구광역시 달서구대곡동 90,대곡동 90,35.80803333,128.5181944
대구광역시 달서구대곡동 1037-3,대곡동 1037-3,35.80479167,128.5189167
대구광역시 달서구상인1동 1530-1,상인1동 1530-1,35.8192215,128.5428399
대구광역시 달서구송현2동 1034-11,송현2동 1034-11,35.83590556,128.5552
대구광역시 달서구본리동 60-1,본리동 60-1,35.842125,128.5384806
대구광역시 달서구성당동 427-10,성당동 427-10,35.84039167,128.5520778
대구광역시 달서구성당동 665-6,성당동 665-6,35.843525,128.5490444
대구광역시 달서구성당동 826-27,성당동 826-27,35.83865833,128.5500667
"대구광역시 달서구두류1,2동 1217-14","두류1,2동 1217-14",35.86066944,128.571375
"대구광역시 달서구두류1,2동 1250-30","두류1,2동 1250-30",35.85662778,128.5692556
대구광역시 달서구두류3동 626-15,두류3동 626-15,35.85288889,128.5524667
대구광역시 달서구죽전동 255-8,죽전동 255-8,35.85373056,128.5383694
대구광역시 달서구장기동 26-2,장기동 26-2,35.85173333,128.5243472
대구광역시 달서구용산1동 959,용산1동 959,35.86136389,128.5326361
대구광역시 달서구용산2동 562,용산2동 562,35.857175,128.5219139
대구광역시 달서구장기동 102-1,장기동 102-1,35.85110556,128.5207694
대구광역시 달서구갈산동 53-11,갈산동 53-11,35.84740833,128.5085611
대구광역시 달서구갈산동 100-67,갈산동 100-67,35.84544722,128.5086056
대구광역시 달서구이곡2동 1316-10,이곡2동 1316-10,35.85965278,128.5052028
대구광역시 달서구신당동 1671-10,신당동 1671-10,35.86045556,128.4962944
대구광역시 달서구파호동 49-1,파호동 49-1,35.85353889,128.4733944
대구광역시 달서구장동 306-38,장동 306-38,35.84115556,128.5125139
대구광역시 달서구본리동 145-3,본리동 145-3,35.8403903,128.5425974
대구광역시 달서구장기동 826-1,장기동 826-1,35.84170278,128.5282917
대구광역시 달서구용산2동 508-1,용산2동 508-1,35.86275833,128.5189139
대구광역시 달서구신당동 1753-2,신당동 1753-2,35.85876111,128.4979278
대구광역시 달서구월성2동 275,월성2동 275,35.83200833,128.5316917
대구광역시 달서구대곡동 838,대곡동 838,35.791525,128.5307806
대구광역시 달서구대곡동 797-1,대곡동 797-1,35.7956966,128.5277496
대구광역시 달서구대곡동 524-1,대곡동 524-1,35.8028264,128.5314468
대구광역시 달서구대곡동 1059,대곡동 1059,35.80591667,128.5294806
대구광역시 달서구대곡동 15-11,대곡동 15-11,35.80739722,128.5106611
대구광역시 달서구대곡동 1115-3,대곡동 1115-3,35.7959,128.5285583
대구광역시 달서구대곡동 827,대곡동 827,35.79415278,128.5289583
대구광역시 달서구대곡동 1086,대곡동 1086,35.8008753,128.5331954
대구광역시 달서구대곡동 1066-5,대곡동 1066-5,35.803825,128.5296028
대구광역시 달서구대곡동 1128,대곡동 1128,35.7999498,128.5332591
대구광역시 달서구진천동 128-1,진천동 128-1,35.81497778,128.5304694
대구광역시 달서구유천동 488,유천동 488,35.813675,128.5076722
대구광역시 달서구진천동 783-1,진천동 783-1,35.81080278,128.5175056
대구광역시 달서구상인3동 1553-4,상인3동 1553-4,35.81256111,128.5477917
대구광역시 달서구상인3동 1563,상인3동 1563,35.80942222,128.5543472
대구광역시 달서구도원동 1126,도원동 1126,35.79566389,128.5484028
대구광역시 달서구도원동 768-1,도원동 768-1,35.8039148,128.5495781
대구광역시 달서구도원동 573-5,도원동 573-5,35.8072,128.5470917
대구광역시 달서구도원동 573,도원동 573,35.80777778,128.5473917
대구광역시 달서구송현1동 1977-9,송현1동 1977-9,35.82576944,128.5554111
대구광역시 달서구송현1동 361-3,송현1동 361-3,35.82787222,128.5535444
대구광역시 달서구송현1동 2013-23,송현1동 2013-23,35.82850278,128.5591667
대구광역시 달서구송현2동 174-8,송현2동 174-8,35.83271111,128.5493778
대구광역시 달서구송현2동 183-30,송현2동 183-30,35.83268333,128.5513444
대구광역시 달서구본동 1120,본동 1120,35.83204167,128.538325
대구광역시 달서구본동 599-10,본동 599-10,35.83579722,128.5289028
대구광역시 달서구월암동 1-18,월암동 1-18,35.8320636,128.4951643
대구광역시 달서구신당동 1774-9,신당동 1774-9,35.85664167,128.49745
대구광역시 달서구신당동 462,신당동 462,35.85721111,128.4962722
대구광역시 달서구신당동 178,신당동 178,35.85703611,128.4980611
대구광역시 달서구신당동 1768,신당동 1768,35.85697222,128.4986833
대구광역시 달서구진천동 251-9,진천동 251-9,35.81263889,128.5266694
대구광역시 달서구진천동 251-55,진천동 251-55,35.81181111,128.5263583
대구광역시 달서구진천동 288-1,진천동 288-1,35.80987222,128.5274028
대구광역시 달서구진천동 265-8,진천동 265-8,35.81106944,128.5293694
대구광역시 달서구진천동 194-7,진천동 194-7,35.81157778,128.5298028
대구광역시 달서구진천동 238-6,진천동 238-6,35.81434444,128.5277806
대구광역시 달서구진천동 227-3,진천동 227-3,35.81515278,128.5292472
대구광역시 달서구상인2동 1467,상인2동 1467,35.81075,128.5374806
대구광역시 달서구상인2동 1421-21,상인2동 1421-21,35.81269167,128.5381361
대구광역시 달서구상인2동 1416-6,상인2동 1416-6,35.81440833,128.5377694
대구광역시 달서구상인2동 1426-8,상인2동 1426-8,35.813925,128.5371917
대구광역시 달서구상인2동 1430-13,상인2동 1430-13,35.81461944,128.5357583
대구광역시 달서구상인2동 1433,상인2동 1433,35.81564167,128.5350583
대구광역시 달서구상인2동 310-2,상인2동 310-2,35.81625,128.5338139
대구광역시 달서구상인2동 1406,상인2동 1406,35.816575,128.536425
대구광역시 달서구상인2동 1401-11,상인2동 1401-11,35.81779444,128.5383806
대구광역시 달서구상인2동 1403-7,상인2동 1403-7,35.81703611,128.5383806
대구광역시 달서구송현1동 798-252,송현1동 798-252,35.824825,128.5471028
대구광역시 달서구송현1동 798-237,송현1동 798-237,35.825025,128.5486139
대구광역시 달서구송현1동 1941-13,송현1동 1941-13,35.82659444,128.5509778
대구광역시 달서구송현1동 798-360,송현1동 798-360,35.82321111,128.548325
대구광역시 달서구송현1동 798-256,송현1동 798-256,35.82438611,128.546725
대구광역시 달서구송현1동 798-213,송현1동 798-213,35.82496389,128.5496028
대구광역시 달서구신당동 466,신당동 466,35.8566086,128.4961843
대구광역시 달서구신당동 1768-12,신당동 1768-12,35.85644167,128.4982278
"대구광역시 달서구두류1,2동 1236-37","두류1,2동 1236-37",35.85998889,128.5700889
대구광역시 달서구이곡1동 1244-3,이곡1동 1244-3,35.855275,128.5081806
대구광역시 달서구상인2동 1399-13,상인2동 1399-13,35.817861,128.5369819
대구광역시 달서구상인2동 1403-2,상인2동 1403-2,35.81708056,128.537725
대구광역시 달서구송현1동 2013-23,송현1동 2013-23,35.82818333,128.5595667
대구광역시 달서구본동 684-2,본동 684-2,35.83666389,128.5320472
대구광역시 달서구신당동 1790-1,신당동 1790-1,35.8555,128.4921611
대구광역시 달서구송현1동 2015-18,송현1동 2015-18,35.82737222,128.5578556
대구광역시 달서구대천동 550-8,대천동 550-8,35.81619444,128.5223583
대구광역시 달서구용산2동 423,용산2동 423,35.85404167,128.5214583
대구광역시 달서구장기동 346,장기동 346,35.84793,128.521136
대구광역시 달서구감삼동 293-1,감삼동 293-1,35.84606389,128.5423361
대구광역시 달서구죽전동 179-5,죽전동 179-5,35.85739444,128.5384139
대구광역시 달서구이곡2동 1192-2,이곡2동 1192-2,35.85646667,128.5045944
대구광역시 달서구성당동 391-7,성당동 391-7,35.83951944,128.5519
"대구광역시 달서구두류1,2동 114-6","두류1,2동 114-6",35.85678611,128.5636778
"대구광역시 달서구두류1,2동 1230-19","두류1,2동 1230-19",35.856725,128.5732194
대구광역시 달서구두류3동 617-1,두류3동 617-1,35.85324167,128.5542667
대구광역시 달서구본리동 369-1,본리동 369-1,35.84031111,128.539125
대구광역시 달서구감삼동 162-14,감삼동 162-14,35.84934167,128.5410856
대구광역시 달서구감삼동 120-1,감삼동 120-1,35.85085833,128.5471556
대구광역시 달서구죽전동 374,죽전동 374,35.85553333,128.5367361
대구광역시 달서구용산1동 230-10,용산1동 230-10,35.84970278,128.526825
대구광역시 달서구용산2동 519-9,용산2동 519-9,35.86131667,128.521225
대구광역시 달서구이곡1동 425,이곡1동 425,35.85605833,128.5089917
대구광역시 달서구이곡2동 538-2,이곡2동 538-2,35.85250556,128.5008611
대구광역시 달서구이곡2동 538-2,이곡2동 538-2,35.85250556,128.5008611
대구광역시 달서구파호동 457-3,파호동 457-3,35.85348056,128.47375
대구광역시 달서구파호동 457-3,파호동 457-3,35.85348056,128.47375
대구광역시 달서구신당동 1718-16,신당동 1718-16,35.85706111,128.4937389
대구광역시 달서구신당동 1718-16,신당동 1718-16,35.85706111,128.4937389
대구광역시 달서구호산동 225-2,호산동 225-2,35.8562649,128.4778852
대구광역시 달서구월성1동 1321-5,월성1동 1321-5,35.81834444,128.5268361
대구광역시 달서구월암동 1-141,월암동 1-141,35.83432778,128.4966722
대구광역시 달서구대곡동 1115,대곡동 1115,35.7971303,128.5285114
대구광역시 달서구진천동 833-14,진천동 833-14,35.81035556,128.5313361
대구광역시 달서구상인1동 1542-16,상인1동 1542-16,35.81697222,128.5483361
대구광역시 달서구상인2동 1475,상인2동 1475,35.81089167,128.5413806
대구광역시 달서구도원동 1396-364,도원동 1396-364,35.806825,128.5459472
대구광역시 달서구송현1동 1949,송현1동 1949,35.82248333,128.5487694
대구광역시 달서구송현2동 1929-2,송현2동 1929-2,35.8300127,128.5486307
대구광역시 달서구송현2동 591,송현2동 591,35.83225833,128.5438028
대구광역시 달서구상인3동 1583-7,상인3동 1583-7,35.80865556,128.5504917
대구광역시 달서구이곡동 1306-8,이곡동 1306-8,35.85727778,128.5142139
대구광역시 달서구두류동 1227-22,두류동 1227-22,35.86145278,128.5719306
대구광역시 달서구월성동 1434,월성동 1434,35.8240888,128.5211202
대구광역시 달서구진천동 809-14,진천동 809-14,35.81044167,128.5289917
대구광역시 달서구장기동 158,장기동 158,35.84987222,128.516625
대구광역시 달서구장기동 125-4,장기동 125-4,35.84959611,128.5184028
대구광역시 달서구장기동 293-2,장기동 293-2,35.84891389,128.5196917
대구광역시 달서구장기동 303-9,장기동 303-9,35.84906944,128.5204694
대구광역시 달서구장기동 317,장기동 317,35.84832222,128.5215361
대구광역시 달서구장기동 276,장기동 276,35.84781667,128.5200917
대구광역시 달서구장기동 238-2,장기동 238-2,35.84759722,128.5182028
대구광역시 달서구장기동 202-6,장기동 202-6,35.848375,128.5172139
대구광역시 달서구도원동 1451-2,도원동 1451-2,35.8055569,128.5467681
대구광역시 달서구도원동 1451-2,도원동 1451-2,35.8055569,128.5467681
대구광역시 달서구본동 619-12,본동 619-12,35.83176667,128.5350583
대구광역시 달서구본동 619-12,본동 619-12,35.83176667,128.5350583
대구광역시 달서구장기동 387,장기동 387,35.84666111,128.5244694
대구광역시 달서구장기동 387,장기동 387,35.84666111,128.5244694
대구광역시 달서구장기동 387,장기동 387,35.84666111,128.5244694
대구광역시 달서구두류동 1337-113,두류동 1337-113,35.8526,128.5695444
대구광역시 달서구두류동 1337-113,두류동 1337-113,35.8526,128.5695444
대구광역시 달서구두류동 1337-113,두류동 1337-113,35.8526,128.5695444
,,35.84651944,128.4723639
대구광역시 달서구송현1동 1947-29,송현1동 1947-29,35.82415556,128.548225
대구광역시 달서구송현동 1900-4,송현동 1900-4,35.82933333,128.5443694
대구광역시 달서구송현동 1900-4,송현동 1900-4,35.82933333,128.5443694
대구광역시 달서구용산동 954-15,용산동 954-15,35.85404444,128.5317694
대구광역시 달서구용산동 954-15,용산동 954-15,35.85404444,128.5317694
대구광역시 달서구성당동 700-6,성당동 700-6,35.84622222,128.5465444
대구광역시 달서구본동 706,본동 706,35.83545833,128.5320472
대구광역시 달서구본리동 166-1,본리동 166-1,35.83977778,128.5467778
대구광역시 달서구감삼동 131-7,감삼동 131-7,35.84981944,128.5442222
대구광역시 달서구장기동 511,장기동 511,35.84508056,128.532425
대구광역시 달서구용산동 913,용산동 913,35.86086389,128.5306028
대구광역시 달서구용산동 419-4,용산동 419-4,35.85719167,128.518025
대구광역시 달서구용산동 412-4,용산동 412-4,35.85246944,128.5178806
대구광역시 달서구이곡동 734-12,이곡동 734-12,35.85101389,128.5137028
대구광역시 달서구호산동 357-11,호산동 357-11,35.84861389,128.4780833
대구광역시 달서구신당동 1840-1,신당동 1840-1,35.853075,128.4954167
대구광역시 달서구월성동 960-1,월성동 960-1,35.82898611,128.5221694
대구광역시 달서구월성동 1835,월성동 1835,35.8291094,128.521751
대구광역시 달서구진천동 503,진천동 503,35.81322222,128.5252806
대구광역시 달서구유천동 542-14,유천동 542-14,35.81201667,128.5111833
대구광역시 달서구상인1동 1531-2,상인1동 1531-2,35.81774167,128.546125
대구광역시 달서구상인3동 1562,상인3동 1562,35.81093056,128.5515139
대구광역시 달서구도원동 1458,도원동 1458,35.8041,128.535625
대구광역시 달서구도원동 1428-3,도원동 1428-3,35.80786111,128.5316694
"대구광역시 달서구두류1,2동 812-1","두류1,2동 812-1",35.85333056,128.5712667
"대구광역시 달서구두류1,2동 828-12","두류1,2동 828-12",35.85563889,128.5674222
"대구광역시 달서구두류1,2동 1272-17","두류1,2동 1272-17",35.855475,128.5688556
대구광역시 달서구호산동 161,호산동 161,35.85478889,128.4780167
대구광역시 달서구호산동 161,호산동 161,35.85478889,128.4780167
대구광역시 달서구호산동 146,호산동 146,35.85587222,128.4787167
대구광역시 달서구호산동 146,호산동 146,35.85587222,128.4787167
대구광역시 달서구호산동 146,호산동 146,35.85587222,128.4787167
대구광역시 달서구호산동 108-1,호산동 108-1,35.854225,128.4780056
대구광역시 달서구호산동 108-1,호산동 108-1,35.854225,128.4780056
대구광역시 달서구호산동 120,호산동 120,35.85518333,128.4784611
대구광역시 달서구호산동 120,호산동 120,35.85518333,128.4784611
대구광역시 달서구호산동 133-7,호산동 133-7,35.85635556,128.4791611
대구광역시 달서구도원동 1446-10,도원동 1446-10,35.80771667,128.544725
대구광역시 달서구도원동 1446-10,도원동 1446-10,35.80771667,128.544725
대구광역시 달서구도원동 1446-10,도원동 1446-10,35.80771667,128.544725
대구광역시 달서구도원동 1446,도원동 1446,35.80699722,128.5432028
대구광역시 달서구도원동 1446,도원동 1446,35.80699722,128.5432028
대구광역시 달서구도원동 1446,도원동 1446,35.80699722,128.5432028
대구광역시 달서구도원동 1444-4,도원동 1444-4,35.80635278,128.5432917
대구광역시 달서구도원동 1447-9,도원동 1447-9,35.80705833,128.5441583
대구광역시 달서구도원동 1447-9,도원동 1447-9,35.80705833,128.5441583
대구광역시 달서구도원동 1450-10,도원동 1450-10,35.8070103,128.5452353
대구광역시 달서구도원동 1450-10,도원동 1450-10,35.8070103,128.5452353
대구광역시 달서구진천동 289-7,진천동 289-7,35.80992222,128.5278028
대구광역시 달서구도원동 1463-1,도원동 1463-1,35.80464722,128.535425
대구광역시 달서구본동 275-1,본동 275-1,35.83444167,128.544725
대구광역시 달서구본동 780-1,본동 780-1,35.83661111,128.5393583
대구광역시 달서구본동 780-1,본동 780-1,35.83661111,128.5393583
대구광역시 달서구대천동 463,대천동 463,35.81696944,128.5181722
대구광역시 달서구성당동 675-35,성당동 675-35,35.84519167,128.5502889
대구광역시 달서구진천동 559-12,진천동 559-12,35.81706111,128.5264917
대구광역시 달서구진천동 559-12,진천동 559-12,35.81706111,128.5264917
대구광역시 달서구대곡동 778-6,대곡동 778-6,35.798982,128.5288753
대구광역시 달서구상인1동 745,상인1동 745,35.81953889,128.5390917
대구광역시 달서구파호동 83-4,파호동 83-4,35.85274167,128.4743944
대구광역시 달서구파호동 83-4,파호동 83-4,35.85274167,128.4743944
대구광역시 달서구상인동 1590-11,상인동 1590-11,35.80648611,128.5521139
대구광역시 달서구감삼동 49-3,감삼동 49-3,35.85407222,128.5430278
대구광역시 달서구장기동 29,장기동 29,35.8507882,128.5243441
대구광역시 달서구본리동 76-3,본리동 76-3,35.84241667,128.541525
대구광역시 달서구장기동 320-1,장기동 320-1,35.84309167,128.5158917
대구광역시 달서구장기동 320-1,장기동 320-1,35.84309167,128.5158917
대구광역시 달서구장기동 180-19,장기동 180-19,35.84887778,128.5147694
대구광역시 달서구두류동 495-39,두류동 495-39,35.8536,128.5497667
대구광역시 달서구두류동 495-39,두류동 495-39,35.8536,128.5497667
대구광역시 달서구성당동 707-1,성당동 707-1,35.84519722,128.5453556
대구광역시 달서구성당동 707-1,성당동 707-1,35.84519722,128.5453556
대구광역시 달서구본동 804-2,본동 804-2,35.83397222,128.5412583
대구광역시 달서구본동 804-2,본동 804-2,35.83397222,128.5412583
대구광역시 달서구대곡동 20-6,대곡동 20-6,35.80651667,128.5115278
대구광역시 달서구신당동 1786-6,신당동 1786-6,35.85596389,128.4981944
